SetCode,SetTitle,RowType,RowSeq,Speaker,EnglishSentence,KoreanPronounce,DirectComprehension,Comprehension,Note
L2_B6ME_002,Call centres: Are you talking to AI?,vocab,23,,empathetic,,,공감 능력이 있는,A good doctor is empathetic.
L2_B6ME_002,Call centres: Are you talking to AI?,vocab,24,,employment,,,"고용, 일자리",Job employment rates are rising.
L2_B6ME_003,Making 'mum friends',script,1,Neil,Hello. This is 6 Minute English from BBC Learning English.,헬로우. 디스 이즈 식스 미닛 잉글리시 프럼 비비씨 러닝 잉글리시.,안녕하세요 / BBC Learning English의 6 Minute English입니다,안녕하세요. BBC Learning English의 6 Minute English입니다.,
L2_B6ME_003,Making 'mum friends',script,2,Neil,I'm Neil.,아임 닐.,저는 닐이에요,저는 닐이에요.,
L2_B6ME_003,Making 'mum friends',script,3,Beth,"And I'm Beth. Do you remember your first day at school, Neil?","앤 아임 베스. 두 유 리멤버 유어 퍼스트 데이 앳 스쿨, 닐?","저는 베스예요 / 닐, 학교 첫날 기억나요?","저는 베스예요. 닐, 학교 첫날 기억나요?",
L2_B6ME_003,Making 'mum friends',script,4,Neil,"Um, yes I do.","음, 예스 아이 두.",음 네 기억나요,"음, 네 기억나요.",
L2_B6ME_003,Making 'mum friends',script,5,Neil,"I changed schools quite a lot when I was a kid, so I had lots of first days and they were never easy.","아이 체인지드 스쿨즈 콰잇 어 랏 웬 아이 워즈 어 키드, 쏘 아이 해드 랏츠 오브 퍼스트 데이즈 앤 데이 워 네버 이지.",어릴 때 / 학교를 꽤 많이 / 옮겨서 첫날이 / 많았는데 절대 쉽지 않았어요,어릴 때 학교를 꽤 많이 옮겨서 첫날이 많았는데 절대 쉽지 않았어요.,
L2_B6ME_003,Making 'mum friends',script,6,Neil,"How about you, Beth?","하우 어바웃 유, 베스?",첫날이 많았는데 / 절대 쉽지 않았어요,첫날이 많았는데 절대 쉽지 않았어요,
L2_B6ME_003,Making 'mum friends',script,7,Beth,"Well, my mum always tells this story about how I was crying a lot on my first day.","웰, 마이 맘 올웨이즈 텔즈 디스 스토리 어바웃 하우 아이 워즈 크라잉 어 랏 온 마이 퍼스트 데이.",엄마가 항상 이야기하는데 / 첫날에 많이 울었대요.,"엄마가 항상 이야기하는데, 첫날에 많이 울었대요.",
L2_B6ME_003,Making 'mum friends',script,8,Beth,"But apparently as soon as she left, I was quite happy.","벗 apparently 애즈 순 애즈 쉬 레프트, 아이 워즈 콰잇 해피.",하지만 엄마가 / 가시자마자 괜찮았다고요,하지만 엄마가 가시자마자 괜찮았다고요.,
L2_B6ME_003,Making 'mum friends',script,9,Beth,So my mum spent the day being a bit sad and I was completely fine.,쏘 마이 맘 스펜트 더 데이 빙 어 빗 쌔드 앤 아이 워즈 컴플리틀리 파인.,하지만 엄마가 가시자마자 / 괜찮았다고요,하지만 엄마가 가시자마자 괜찮았다고요,
L2_B6ME_003,Making 'mum friends',script,10,Neil,"Well, yeah, starting school and making new friends is difficult for many children.","웰, 예, 스타팅 스쿨 앤 메이킹 뉴 프렌즈 이즈 디피컬트 포 매니 칠드런.",입학하고 새 친구를 / 사귀는 건 많은 / 아이에게 어려워요,입학하고 새 친구를 사귀는 건 많은 아이에게 어려워요.,
L2_B6ME_003,Making 'mum friends',script,11,Neil,But it's not just the kids who find it challenging.,벗 잇츠 낫 저스트 더 키즈 후 파인딧 하드.,많은 아이에게 어려워요 / 하지만 아이들만 힘든 게 아니에요,하지만 아이들만 힘든 게 아니에요.,
L2_B6ME_003,Making 'mum friends',script,12,Neil,"For mums and dads who drop their kids off at the school gates in the morning and pick them up again at the end of the school day, making friends with other mums can be just as hard.",포 맘즈 앤 대즈 후 드랍 데어 키즈 오프 앳 더 스쿨 게이츠 인 더 모닝 앤 픽 뎀 업 어겐 앳 디 엔드 오브 더 스쿨 데이.,아침에 학교 앞에서 아이를 내려주고 / 방과 후에 다시 데려오는 / 엄마 아빠에게도요,아침에 학교 앞에서 아이를 내려주고 방과 후에 다시 데려오는 엄마 아빠에게도 그래요.,
L2_B6ME_003,Making 'mum friends',script,13,Beth,"Here, BBC presenter, Nuala McGovern, discusses this problem using the term, 'mum friends'.","히어, 비비씨 프리젠터, 누알라 맥거번, 디스커시즈 디스 프라블럼 유징 더 텀, '맘 프렌즈'.",BBC 진행자 누알라 맥거번이 / 이 문제를 '맘 프렌즈'라는 용어로 / 이야기해요,BBC 진행자 누알라 맥거번이 이 문제를 '맘 프렌즈'라는 용어로 이야기합니다.,
L2_B6ME_003,Making 'mum friends',script,14,Nuala McGovern,"So if you have kids, you know, you go to the playground.","쏘 이프 유 해브 키즈, 유 노, 유 고 투 더 플레이그라운드.",아이가 있으면 / 놀이터에 가잖아요,아이가 있으면 놀이터에 가잖아요.,
L2_B6ME_003,Making 'mum friends',script,15,Nuala McGovern,And do we really know them?,앤 두 위 리얼리 노 뎀?,그런데 그 사람들을 / 정말 알까요?,그런데 그 사람들을 정말 알까요?,
L2_B6ME_003,Making 'mum friends',script,16,Nuala McGovern,And how did we make those friends?,앤 하우 디드 위 메이크 도즈 프렌즈?,놀이터에 가잖아요,놀이터에 가잖아요,
L2_B6ME_003,Making 'mum friends',script,17,Nuala McGovern,"And especially during or after the pandemic, how did we make those mum friends?","앤 이스페셜리 듀어링 오어 애프터 더 팬데믹, 하우 디드 위 메이크 도즈 맘 프렌즈?",그런데 그 사람들을 / 정말 알까요?,그런데 그 사람들을 정말 알까요?,
L2_B6ME_003,Making 'mum friends',script,18,Nuala McGovern,"Yeah, I found it really, really difficult.","예, 아이 파운드 잇 리얼리, 리얼리 디피컬트.",네 / 정말정말 어려웠어요.,"네, 정말정말 어려웠어요.",
L2_B6ME_003,Making 'mum friends',script,19,Nuala McGovern,"When you're in the pram days, do you know, do they become your real friends or not?","웬 유어 인 더 프램 데이즈, 두 유 노, 두 데이 비컴 유어 리얼 프렌즈 오어 낫?",유모차 시절에요,유모차 시절에요.,
L2_B6ME_003,Making 'mum friends',script,20,Neil,"Nuala describes mum friends as people you meet through your children, for example at the playground.","누알라 디스크라이브즈 맘 프렌즈 애즈 피플 유 밋 쓰루 유어 칠드런, 포 이그잼플 앳 더 플레이그라운드.",누알라는 맘 프렌즈를 아이를 통해 만나는 사람들 / 예를 들어 놀이터에서 만나는 사람으로 묘사합니다.,"누알라는 맘 프렌즈를 아이를 통해 만나는 사람들, 예를 들어 놀이터에서 만나는 사람으로 묘사합니다.",
L2_B6ME_003,Making 'mum friends',script,21,Neil,But she wonders whether these friendships are real.,벗 쉬 wonders 웨더 디즈 프렌드쉽스 아 리얼.,아이를 통해 만나는 사람들로 묘사해요 / 예를 들어 놀이터에서,아이를 통해 만나는 사람들로 묘사해요 예를 들어 놀이터에서,
L2_B6ME_003,Making 'mum friends',script,22,Beth,The pandemic made things even harder.,더 팬데믹 메이드 씽즈 이븐 하더.,팬데믹이 상황을 더 어렵게 만들었어요 / 봉쇄 기간에,팬데믹이 상황을 더 어렵게 만들었어요.,
L2_B6ME_003,Making 'mum friends',script,23,Beth,"During lockdown, the usual ways to meet other mums, at baby groups and in the playground, were impossible.","듀링 록다운, 더 유주얼 웨이즈 투 밋 아더 맘즈 워 셧 다운.",다른 엄마들을 만나는 일반적인 방법이 / 차단됐어요,봉쇄 기간에 다른 엄마들을 만나는 일반적인 방법이 차단됐거든요.,
L2_B6ME_003,Making 'mum friends',script,24,Neil,"Here's Jayne Cherrington-Cook, a mum from the UK, describing the difficulties she faced:","히어즈 제인 체링턴쿡, 어 맘 프럼 더 유케이, 디스크라이빙 더 디피컬티즈 쉬 페이스트:",영국 엄마 제인 체링턴쿡이 / 겪었던 어려움을 설명합니다,영국 엄마 제인 체링턴쿡이 겪었던 어려움을 설명합니다.,
L2_B6ME_003,Making 'mum friends',script,25,Jayne Cherrington-Cook,"I think I'd had some really bad experiences at baby groups where you're trying to make your child do yoga or paint when they're four months old, and trying to bond with these other women and I just thought, 'This is ridiculous!' And I pretty much straight away realised it was gonna be just down to luck if I met somebody that I clicked with.",아이 띵크 아이드 해드 썸 리얼리 배드 익스피리언시즈 앳 베이비 그룹스 웨어 유어 트라잉 투 메이크 유어 차일드 두 요가 오어 페인트.,아기 모임에서 / 정말 안 좋은 경험을 했던 것 같아요 / 아기한테 요가나 그림을 시키려고 하는,아기 모임에서 정말 안 좋은 경험을 했던 것 같아요. 아기한테 요가나 그림을 시키려 하는데요.,
L2_B6ME_003,Making 'mum friends',script,26,Neil,Jayne says it's down to luck if she makes mum friends.,제인 세즈 잇츠 다운 투 럭 이프 쉬 메이크스 맘 프렌즈.,제인은 맘 프렌즈를 사귀는 건 / 운에 달렸다고 해요,제인은 맘 프렌즈를 사귀는 건 운에 달렸다고 해요.,
L2_B6ME_003,Making 'mum friends',script,27,Neil,"If you say something is down to luck, you mean it depends on chance rather than any skill or effort you make.","이프 유 세이 썸씽 이즈 다운 투 럭, 유 민 잇 디펜즈 온 챈스.",운에 달렸다는 건 / 기회에 달려 있다는 뜻이에요,운에 달렸다는 건 기회에 달려 있다는 뜻입니다.,
L2_B6ME_003,Making 'mum friends',script,28,Neil,"But there's always the possibility you'll meet someone and click with them, become friends as soon as you start talking.","벗 데어즈 올웨이즈 더 파서빌리티 율 밋 썸원 앤 클릭 윋 뎀, 비컴 프렌즈 애즈 순 애즈 유 스타트 토킹.",하지만 항상 가능성이 있어요 / 누군가를 만나서 통하는 / 대화를 시작하자마자 친구가 되는,"하지만 항상 누군가를 만나서 통하고, 대화를 시작하자마자 친구가 될 가능성이 있어요.",
L2_B6ME_003,Making 'mum friends',script,29,Beth,"Well, I know something that isn't down to luck, Neil – the answer to your question.","웰, 아이 노우 썸씽 댓 이즌트 다운 투 럭, 닐 — 디 앤서 투 유어 퀘스천.",운에 달리지 않은 게 하나 있죠 닐 / 퀴즈 정답이요,"운에 달리지 않은 게 하나 있죠, 닐 — 퀴즈 정답이요.",
L2_B6ME_003,Making 'mum friends',script,30,Neil,Ah yes. I asked you about the origin of the term play date.,아 예스. 아이 애스크트 유 어바웃 디 오리진 오브 더 텀 플레이 데이트.,아 네 / 'play date'라는 용어의 기원에 대해 물었었죠,아 네. 'play date'라는 용어의 기원에 대해 물었었죠.,
L2_B6ME_003,Making 'mum friends',script,31,Neil,Which country does it come from?,위치 컨트리 더즈 잇 컴 프럼?,어느 나라에서 왔을까요?,어느 나라에서 왔을까요?,
L2_B6ME_003,Making 'mum friends',script,32,Beth,I think it's the USA.,아이 띵크 잇츠 더 유에스에이.,미국인 것 같아요,미국인 것 같아요.,
L2_B6ME_003,Making 'mum friends',script,33,Neil,"Well Beth, you are right.","웰 베스, 유 아 라잇.","베스, 맞아요","베스, 맞아요.",
L2_B6ME_003,Making 'mum friends',script,34,Neil,"According to the Oxford English Dictionary, 'play date' was first used in the United States in the 1970s.","어코딩 투 더 oxford 잉글리시 dictionary, 'play date' 워즈 퍼스트 유즈드 인 더 유나이티드 스테이츠 인 더 1970s.",옥스퍼드 영어사전에 / 따르면 'play date'는 / 미국에서 처음 사용됐습니다,옥스퍼드 영어사전에 따르면 'play date'는 미국에서 처음 사용됐습니다.,
L2_B6ME_003,Making 'mum friends',script,35,Neil,"OK, let's recap the vocabulary we've learned, starting with mum friends – people you meet through your children.","오케이, 렛츠 리캡 더 보캐뷸러리 위브 런드, 스타팅 윋 맘 프렌즈 피플 유 밋 쓰루 유어 칠드런.",'play date'는 / 미국에서 처음 사용됐어요,'play date'는 미국에서 처음 사용됐어요,
L2_B6ME_003,Making 'mum friends',script,36,Beth,"If something is down to luck, it depends on chance.","이프 썸씽 이즈 다운 투 럭, 잇 디펜즈 온 챈스.",뭔가가 운에 달렸다는 건 / 기회에 달려 있다는 뜻이에요,뭔가가 운에 달렸다는 건 기회에 달려 있다는 뜻입니다.,
L2_B6ME_003,Making 'mum friends',script,37,Neil,"And if you click with someone, you become friends straight away.","앤 이프 유 클릭 윋 썸원, 유 비컴 프렌즈 스트레잇 어웨이.",누군가와 통하면 / 바로 친구가 / 됩니다,누군가와 통하면 바로 친구가 됩니다.,
L2_B6ME_003,Making 'mum friends',script,38,Neil,"Once again, we've run out of time.","원스 어겐, 위브 런 아웃 오브 타임.",오늘도 시간이 / 다 됐네요,오늘도 시간이 다 됐네요.,
L2_B6ME_003,Making 'mum friends',script,39,Neil,Bye for now!,바이 포 나우!,오늘도 시간이 다 됐네요 / 안녕!,안녕!,
L2_B6ME_003,Making 'mum friends',script,40,Beth,Bye!,바이!,안녕!,안녕!,
L2_B6ME_003,Making 'mum friends',vocab,41,,mum friends,,,아이를 통해 사귄 엄마 친구,She made lots of mum friends at school.
L2_B6ME_003,Making 'mum friends',vocab,42,,playground,,,놀이터,The kids played at the playground.
L2_B6ME_003,Making 'mum friends',vocab,43,,down to luck,,,운에 달린,Meeting good people is down to luck.
L2_B6ME_003,Making 'mum friends',vocab,44,,click with,,,금방 친해지다,We clicked with each other immediately.
L2_B6ME_003,Making 'mum friends',vocab,45,,bond with,,,유대감을 형성하다,She tried to bond with other mums.
L2_B6ME_003,Making 'mum friends',vocab,46,,play date,,,아이들의 놀이 약속,Let's arrange a play date for the kids.
L2_B6ME_003,Making 'mum friends',vocab,47,,pram days,,,유모차를 끌던 시절,"In the pram days, it was hard to make friends."
L2_B6ME_004,Can you trust ancestry DNA kits?,script,1,Neil,Hello. This is 6 Minute English from BBC Learning English.,헬로우. 디스 이즈 식스 미닛 잉글리시 프럼 비비씨 러닝 잉글리시.,안녕하세요 / BBC Learning English의 6 Minute English입니다,안녕하세요. BBC Learning English의 6 Minute English입니다.,
